,id,rank,FDR,sign,log_FDR,log_rank,srank,desc,iBAQ SPORO1,iBAQ SPORO2,iBAQ SPORO3,iBAQ WALL1,iBAQ WALL2,iBAQ WALL3,iBAQ SPORO4,iBAQ SPORO5,iBAQ SPORO6,iBAQ WALL4,iBAQ WALL5,iBAQ WALL6,log_sum,FDR2,Prediction,SP(Sec/SPI),OTHER,CS Position
cgd6_1990-RA-p1,76,413.759047,0.00082,-,2.7644715530924513,2.6167475029027414,-413.759047,Uncharacterized protein,0.0,0.0,0.0,7994.8,14141.0,128990.0,0.0,0.0,24088.0,2954300.0,3118800.0,4170600.0,5.938641198899087,-0.00082,OTHER,0.28029499999999996,0.719705,
cgd4_3310-RA-p1,77,411.17985899999996,0.00082,+,2.7644715530924513,-2.6140318332746983,411.17985899999996,Phosphoacetylglucosamine mutase,151500.0,201860.0,137560.0,21995.0,12723.0,51579.0,6784600.0,5422400.0,4008800.0,0.0,0.0,0.0,6.145947481582081,-0.00082,OTHER,0.000651,0.9993489999999999,
cgd4_3550-RA-p1,78,388.507467,0.00115,-,2.688246138944246,2.589399370230196,-388.507467,Secreted Kazal domain-containing protein,3082.8,0.0,12056.0,2299400.0,2023900.0,4071600.0,39325000.0,26225000.0,27404000.0,16107000.0,11629000.0,14768000.0,7.078783077322548,-0.00115,SP(Sec/SPI),0.8590540000000001,0.14094600000000002,CS pos: 25-26. ACA-EK. Pr: 0.4052
cgd5_3460-RA-p1,79,383.964918,0.0012699999999999999,+,2.6635402661514704,-2.584291545682561,383.964918,5-Nucleotidase/apyrase,712900.0,666660.0,348680.0,134460.0,237630.0,202880.0,18175000.0,18640000.0,13842000.0,167720.0,180880.0,141110.0,6.6487658134768814,-0.0012699999999999999,OTHER,0.00078,0.9992200000000001,
cgd3_3700-RA-p1,80,380.695372,0.0012699999999999999,-,2.6635402661514704,2.5805775972580784,-380.695372,Uncharacterized protein,0.0,0.0,0.0,255150.0,259240.0,487230.0,0.0,30490.0,0.0,4796200.0,4772600.0,5359800.0,6.123870960655289,-0.0012699999999999999,OTHER,0.369615,0.6303850000000001,
cgd4_2120-RA-p1,81,368.053963,0.0016,+,2.6020599913279625,-2.5659114983338336,368.053963,PX domain containing protein,745010.0,770560.0,636790.0,145650.0,104940.0,194800.0,12925000.0,11824000.0,13469000.0,382720.0,206940.0,131610.0,6.53925408957996,-0.0016,OTHER,0.001891,0.998109,
cgd2_3050-RA-p1,82,362.670033,0.0016,-,2.6020599913279625,2.5595116718186177,-362.670033,Uncharacterized protein,0.0,0.0,0.0,10886000.0,9920000.0,8657400.0,17154000.0,16899000.0,10384000.0,81693000.0,85081000.0,98733000.0,7.451540060832475,-0.0016,OTHER,0.0013289999999999999,0.9986709999999999,
cgd1_3690-RA-p1,83,330.626816,0.0016899999999999999,-,2.586700235918748,2.5193380747905674,-330.626816,Aspartyl (Acid) protease,1004300.0,1083000.0,741450.0,9145900.0,9704900.0,12943000.0,40560000.0,38206000.0,35017000.0,300110000.0,283560000.0,288560000.0,7.9296894452266065,-0.0016899999999999999,SP(Sec/SPI),0.749995,0.25000500000000003,CS pos: 26-27. VEA-RI. Pr: 0.4959
cgd1_3840-RA-p1,84,320.86276000000004,0.0016899999999999999,-,2.586700235918748,2.506319314898517,-320.86276000000004,Insulinase-like peptidase/telomeric protein,0.0,0.0,0.0,27133.0,66121.0,68142.0,645820.0,314170.0,347920.0,2373500.0,2575300.0,2344600.0,5.863456994754384,-0.0016899999999999999,OTHER,0.000263,0.9997370000000001,
cgd5_3980-RA-p1,85,320.088255,0.0016899999999999999,-,2.586700235918748,2.5052697388668115,-320.088255,Uncharacterized protein,0.0,0.0,0.0,299000.0,257200.0,502800.0,414880.0,187070.0,0.0,2163200.0,2403600.0,2707800.0,5.871940043263394,-0.0016899999999999999,OTHER,0.0012380000000000002,0.998762,
cgd6_2430-RA-p1,86,316.62605,0.0017399999999999998,-,2.5783960731301687,2.5005466430147902,-316.62605,Nascent polypeptide-associated complex subunit beta,499550.0,412340.0,357990.0,18649000.0,15664000.0,18541000.0,75394000.0,91635000.0,55746000.0,35231000.0,36124000.0,31149000.0,7.499919377192843,-0.0017399999999999998,OTHER,0.0008320000000000001,0.9991680000000001,
cgd3_3850-RA-p1,87,315.896703,0.0017399999999999998,+,2.5783960731301687,-2.49954509321639,315.896703,PUA/Pseudouridine synthase II N-terminal/Dyskerin-like/tRNA pseudouridylate synthase B C-terminal domain containing protein,1273900.0,852670.0,771630.0,234940.0,231130.0,341430.0,6598400.0,6017200.0,5195100.0,84323.0,83637.0,77558.0,6.258515923476116,-0.0017399999999999998,OTHER,0.0010119999999999999,0.9989879999999999,
cgd8_4660-RA-p1,88,309.585595,0.00193,-,2.54821356447571,2.4907807447836086,-309.585595,Uncharacterized protein,0.0,0.0,0.0,1739000.0,1326900.0,2044600.0,2563800.0,3803100.0,2554300.0,14420000.0,14213000.0,15204000.0,6.68326248015266,-0.00193,SP(Sec/SPI),0.666261,0.333739,CS pos: 24-25. VHA-LI. Pr: 0.6440
cgd2_3040-RA-p1,89,299.915904,0.00213,-,2.518557371497695,2.4769994962240274,-299.915904,Uncharacterized protein,0.0,0.0,0.0,567590.0,222670.0,2342300.0,9508000.0,17447000.0,10053000.0,57601000.0,49052000.0,52517000.0,7.220349063331406,-0.00213,OTHER,0.001174,0.998826,
cgd4_3970-RA-p1,90,299.246453,0.00213,+,2.518557371497695,-2.476029011370322,299.246453,Uncharacterized protein,1011100.0,1046600.0,719370.0,98339.0,203820.0,328020.0,8816200.0,6820500.0,6770200.0,0.0,0.0,0.0,6.33267656643862,-0.00213,SP(Sec/SPI),0.606532,0.393468,CS pos: 31-32. ING-DN. Pr: 0.3025
cgd1_3650-RA-p1,91,293.623293,0.00213,+,2.518557371497695,-2.4677905049909903,293.623293,Uncharacterized protein,461810.0,768700.0,403890.0,127530.0,278430.0,365930.0,26699000.0,33115000.0,28974000.0,271960.0,165940.0,301040.0,6.8842912729240116,-0.00213,SP(Sec/SPI),0.9460930000000001,0.053907000000000004,CS pos: 24-25. ASA-LD. Pr: 0.8847
cgd5_1210-RA-p1,92,285.52102599999995,0.00228,-,2.4975728800155674,2.455638095557501,-285.52102599999995,Uncharacterized protein,0.0,0.0,0.0,462330.0,826390.0,790780.0,881490.0,1491300.0,551590.0,4407100.0,3538900.0,3892900.0,6.14723252989362,-0.00228,OTHER,0.048656,0.9513440000000001,
cgd4_850-RA-p1,93,276.18287200000003,0.00247,+,2.4723700991286615,-2.4411967414890263,276.18287200000003,Uncharacterized Secreted Protein (CpLSP gene family),129030.0,103790.0,69302.0,0.0,5162.4,0.0,3175100.0,2496000.0,2976900.0,0.0,0.0,0.0,5.872898136587384,-0.00247,SP(Sec/SPI),0.935674,0.064326,CS pos: 25-26. VFC-TD. Pr: 0.6916
cgd3_650-RA-p1,94,271.67815099999996,0.00255,+,2.462180904926726,-2.4340547128320065,271.67815099999996,Uncharacterized protein,91237.0,89110.0,96596.0,12612.0,32687.0,32136.0,4537700.0,2783600.0,2883200.0,0.0,32906.0,65843.0,5.948479270506879,-0.00255,SP(Sec/SPI),0.989186,0.010814,CS pos: 22-23. IFA-QN. Pr: 0.8885
cgd6_670-RA-p1,95,271.54159500000003,0.00255,-,2.462180904926726,2.4338363646627554,-271.54159500000003,"Aspartic acid and asparagine hydroxylation/Peptidase C11, clostripain domain contining protein",0.0,0.0,0.0,252030.0,141730.0,175710.0,0.0,254670.0,0.0,4401900.0,4498500.0,4910100.0,6.086200797569711,-0.00255,OTHER,0.496705,0.5032949999999999,
cgd8_1530-RA-p1,96,268.374294,0.00255,+,2.462180904926726,-2.4287409149671464,268.374294,Ubiquitin carboxyl terminal hydrolase domain fused to a MATH domain,440170.0,632190.0,403500.0,83232.0,98265.0,150010.0,13618000.0,9891000.0,9296600.0,235990.0,176050.0,205370.0,6.467736044540477,-0.00255,OTHER,0.000781,0.9992190000000001,
cgd2_3660-RA-p1,97,267.204658,0.00255,-,2.462180904926726,2.426844024634587,-267.204658,Subtilase family,0.0,0.0,0.0,163180.0,297450.0,76745.0,380130.0,0.0,0.0,6002200.0,6030400.0,5924000.0,6.196685120728993,-0.00255,SP(Sec/SPI),0.944941,0.055059000000000004,CS pos: 20-21. VRS-QN. Pr: 0.9072
cgd1_700-RA-p1,98,262.88799500000005,0.00296,+,2.413412695328245,-2.4197707541387037,262.88799500000005,ABC transporter,43723.0,87447.0,30058.0,0.0,0.0,0.0,3057400.0,1731200.0,1990000.0,15447.0,0.0,0.0,5.763133059901064,-0.00296,OTHER,0.00043099999999999996,0.999569,
cgd6_1340-RA-p1,99,256.994858,0.00343,+,2.3635121036466344,-2.4099244339750054,256.994858,Calycin/START domain containing protein,167520.0,84427.0,34655.0,0.0,0.0,0.0,4423400.0,2709300.0,2623100.0,39870.0,32212.0,57488.0,5.928223909991808,-0.00343,OTHER,0.0017809999999999998,0.9982190000000001,
cgd2_1960-RA-p1,100,253.650575,0.0036,+,2.3467874862246565,-2.4042358511558635,253.650575,Mitogen-activated protein kinase,547390.0,400100.0,190760.0,36838.0,66532.0,144390.0,6041500.0,4413600.0,4577600.0,0.0,0.0,0.0,6.136157786036053,-0.0036,OTHER,0.000453,0.999547,
cgd4_2780-RA-p1,101,252.56867000000003,0.0036,-,2.3467874862246565,2.402379477296144,-252.56867000000003,DnaJ domain containing protein,255990.0,365890.0,289190.0,4395600.0,5872100.0,7096700.0,32265000.0,29409000.0,29574000.0,27010000.0,32754000.0,31959000.0,7.224547025238411,-0.0036,SP(Sec/SPI),0.989715,0.010284999999999999,CS pos: 20-21. TFG-KS. Pr: 0.9623
cgd7_4310-RA-p1,102,251.68638399999998,0.0036,-,2.3467874862246565,2.400859721255092,-251.68638399999998,"Cysteine-rich secretory protein, allergen V5/Tpx-1-related",0.0,0.0,0.0,2416500.0,3183400.0,3771700.0,4243400.0,4149900.0,3697300.0,12223000.0,11786000.0,14879000.0,6.701497467635991,-0.0036,SP(Sec/SPI),0.961309,0.038691,CS pos: 20-21. SAS-QD. Pr: 0.6042
cgd4_3480-RA-p1,103,248.028571,0.0036899999999999997,+,2.338187314462739,-2.394501711120363,248.028571,Uncharacterized protein,90334.0,71020.0,51178.0,0.0,0.0,0.0,9273600.0,8681000.0,9223000.0,53090.0,0.0,0.0,6.359253852775519,-0.0036899999999999997,SP(Sec/SPI),0.6420779999999999,0.35792199999999996,CS pos: 26-27. IIG-VF. Pr: 0.2990
cgd8_60-RA-p1,104,246.99721499999998,0.00385,-,2.3233063903751336,2.3926920564299046,-246.99721499999998,Uncharacterized Protein,0.0,0.0,0.0,624830.0,155420.0,253920.0,4115400.0,2570700.0,647410.0,5709000.0,6166800.0,5117100.0,6.324977935650994,-0.00385,OTHER,0.005582999999999999,0.994417,
cgd3_660-RA-p1,105,243.838677,0.00385,-,2.3233063903751336,2.3871025933063312,-243.838677,Uncharacterized protein,221380.0,55108.0,91478.0,1718100.0,2870200.0,4122100.0,24677000.0,19665000.0,17873000.0,12160000.0,12788000.0,13364000.0,6.960650570574659,-0.00385,OTHER,0.004632,0.995368,
cgd5_1310-RA-p1,106,241.52785899999998,0.00387,+,2.321481620959886,-2.3829672316182355,241.52785899999998,CS domain containing protein,41516.0,169660.0,190110.0,0.0,0.0,36776.0,6239700.0,4430700.0,7863500.0,0.0,0.0,0.0,6.198931000060459,-0.00387,SP(Sec/SPI),0.978301,0.021699,CS pos: 20-21. TFC-EQ. Pr: 0.8661
cgd7_3800-RA-p1,107,237.855175,0.00411,+,2.300162274132754,-2.376312604776289,237.855175,Uncharacterized Secreted Protein (CpLSP gene family),774800.0,1009900.0,581510.0,125670.0,155620.0,153340.0,6172200.0,4736800.0,5275900.0,139740.0,85002.0,154410.0,6.207833833176112,-0.00411,OTHER,0.100215,0.8997850000000001,
cgd8_1160-RA-p1,108,231.31445499999998,0.00509,-,2.2225731776106885,2.3642027729806587,-231.31445499999998,Uncharacterized Secreted Protein,0.0,0.0,0.0,2118300.0,3536700.0,2929400.0,132210.0,62872.0,0.0,545520.0,255590.0,132910.0,5.908194587884938,-0.00509,SP(Sec/SPI),0.995557,0.004443,CS pos: 23-24. VNS-QE. Pr: 0.7555
cgd7_3870-RA-p1,109,230.05769300000003,0.00509,+,2.2225731776106885,-2.3618367604071078,230.05769300000003,Uncharacterized Secreted Protein (CpLSP gene family),187330.0,277830.0,110720.0,40091.0,41998.0,53007.0,5649400.0,3970400.0,3337600.0,0.0,0.0,0.0,6.056535671143715,-0.00509,OTHER,0.12181900000000001,0.878181,
cgd8_2670-RA-p1,110,228.217914,0.00509,-,2.2225731776106885,2.358349731431874,-228.217914,Glucose-methanol-choline oxidoreductase,0.0,0.0,0.0,39563.0,82524.0,211470.0,1736100.0,1101900.0,1022800.0,2834000.0,2900400.0,2981700.0,6.031760369500396,-0.00509,SP(Sec/SPI),0.86295,0.13705,CS pos: 24-25. VKC-RL. Pr: 0.5236
cgd6_5420-RA-p1,111,228.06530800000002,0.00509,+,2.2225731776106885,-2.3580592278894206,228.06530800000002,Uncharacterized protein,0.0,18379.0,9245.9,0.0,0.0,0.0,2452900.0,1066400.0,1532000.0,12972.0,16658.0,7205.1,5.629728915810487,-0.00509,SP(Sec/SPI),0.9276760000000001,0.072324,CS pos: 24-25. SSG-IS. Pr: 0.5625
cgd2_2100-RA-p1,112,219.992288,0.00562,-,2.18575240426808,2.3424074565597084,-219.992288,Uncharacterized protein,13711000.0,9288000.0,9814800.0,162240000.0,155750000.0,265560000.0,102340000.0,163700000.0,98496000.0,115720000.0,126050000.0,101190000.0,8.042660748640385,-0.00562,SP(Sec/SPI),0.9044120000000001,0.095588,CS pos: 25-26. ARC-DN. Pr: 0.8211
cgd3_3750-RA-p1,113,213.127513,0.00611,-,2.1542819820333414,2.3286395171604966,-213.127513,Multiprotein bridging factor 1,0.0,46194.0,0.0,1485800.0,911870.0,1336200.0,16707000.0,23044000.0,8538700.0,19594000.0,20527000.0,13634000.0,6.945406062578583,-0.00611,OTHER,0.000437,0.9995629999999999,
cgd2_1070-RA-p1,114,212.725307,0.00611,-,2.1542819820333414,2.327819159092529,-212.725307,40S ribosomal protein S25,5849900.0,4616000.0,3710000.0,69349000.0,64385000.0,73594000.0,424550000.0,454260000.0,222930000.0,401150000.0,412950000.0,389020000.0,8.323314660891922,-0.00611,OTHER,0.001018,0.9989819999999999,
cgd3_3060-RA-p1,115,212.57515,0.00611,+,2.1542819820333414,-2.3275124942011303,212.57515,exportin 1,159720.0,148030.0,47453.0,0.0,0.0,13672.0,4593400.0,3566700.0,3362300.0,0.0,0.0,0.0,5.9960471767609524,-0.00611,OTHER,0.00044400000000000006,0.999556,
cgd5_4430-RA-p1,116,209.07138700000002,0.00629,+,2.1432711096171175,-2.320294600401125,209.07138700000002,WD40-repeat-containing protein,43545.0,97473.0,54429.0,0.0,0.0,0.0,3480300.0,2550500.0,2264100.0,33631.0,34239.0,59516.0,5.856211788329582,-0.00629,OTHER,0.0012029999999999999,0.9987969999999999,
cgd6_710-RA-p1,117,206.73191,0.00675,-,2.1163385648463824,2.3154075171077633,-206.73191,Uncharacterized Secreted Protein,0.0,0.0,0.0,1825400.0,3114000.0,4523700.0,25143000.0,22212000.0,18102000.0,38174000.0,43126000.0,33010000.0,7.197808972826692,-0.00675,SP(Sec/SPI),0.638772,0.361228,CS pos: 29-30. VSC-IP. Pr: 0.5599
cgd7_5280-RA-p1,118,200.08101200000002,0.00763,+,2.069050968832477,-2.301205875368309,200.08101200000002,PH1/SSRP1-like domain containing protein,474890.0,427020.0,238350.0,0.0,216720.0,92824.0,11862000.0,12357000.0,13190000.0,79818.0,0.0,0.0,6.5111993321485775,-0.00763,OTHER,0.002618,0.997382,
cgd5_1440-RA-p1,119,196.34946100000002,0.00782,+,2.059483515067433,-2.29302971342387,196.34946100000002,Uncharacterized Secreted Protein (CpLSP gene family),651890.0,1238600.0,687900.0,338590.0,250000.0,335680.0,14131000.0,11617000.0,10872000.0,186650.0,116180.0,147270.0,6.5290533059505,-0.00782,SP(Sec/SPI),0.9961270000000001,0.0038729999999999997,CS pos: 19-20. VYS-GE. Pr: 0.8609
cgd8_1110-RA-p1,120,192.167176,0.008329999999999999,-,2.034798298974088,2.2836792079970727,-192.167176,ER lumen protein-retaining receptor,0.0,0.0,0.0,750080.0,435370.0,601530.0,764840.0,365970.0,2729100.0,1910600.0,1720100.0,2048800.0,5.974910265501395,-0.008329999999999999,OTHER,0.090303,0.909697,
cgd7_2530-RA-p1,121,191.39221799999999,0.008329999999999999,+,2.034798298974088,-2.2819242754033846,191.39221799999999,Signal peptide containing protein,8446.7,47329.0,30616.0,0.0,6473.4,10809.0,5446000.0,3554600.0,3940100.0,90714.0,80499.0,113060.0,6.045604823334501,-0.008329999999999999,SP(Sec/SPI),0.691681,0.308319,CS pos: 27-28. VSS-DS. Pr: 0.3097
cgd7_2170-RA-p1,122,189.401375,0.00869,+,2.0181813928293364,-2.2773831275328567,189.401375,Voltage-dependent calcium channel alpha-1 subunit,411750.0,318270.0,136010.0,65597.0,92995.0,155700.0,10467000.0,8229700.0,7563200.0,249620.0,178230.0,20163.0,6.366239783312858,-0.00869,OTHER,0.000195,0.9998049999999999,
cgd6_3420-RA-p1,123,188.76713700000002,0.00894,+,2.0070049015686586,-2.2759263889989567,188.76713700000002,Nucleotide-diphospho-sugar transferase,124540.0,133080.0,185100.0,27670.0,81733.0,42305.0,8352500.0,7336000.0,6911300.0,139010.0,202550.0,53397.0,6.293531690339576,-0.00894,OTHER,0.000958,0.999042,
cgd1_1550-RA-p1,124,185.695819,0.00944,+,1.9854794612420763,-2.2688021255724666,185.695819,Uncharacterized protein,447970.0,293450.0,211570.0,84536.0,55847.0,261660.0,11024000.0,10989000.0,8931600.0,117850.0,0.0,117110.0,6.433164132135828,-0.00944,OTHER,0.000285,0.9997149999999999,
cgd8_2410-RA-p1,125,183.943687,0.00976,+,1.9722427953094466,-2.2646848873119585,183.943687,RHD3/Sey1,836810.0,769090.0,648520.0,202380.0,258570.0,453400.0,18680000.0,12102000.0,14226000.0,282290.0,73764.0,363630.0,6.610096118923181,-0.00976,OTHER,0.0008960000000000001,0.9991040000000001,
cgd7_3820-RA-p1,126,182.954545,0.00992,+,1.9657727392294493,-2.2623432028026884,182.954545,Uncharacterized protein,19941.0,76793.0,45116.0,6027.1,10017.0,0.0,4381200.0,1726400.0,1643400.0,0.0,0.0,0.0,5.818934514334354,-0.00992,SP(Sec/SPI),0.929789,0.070211,CS pos: 25-26. VKS-SP. Pr: 0.8790
cgd7_3860-RA-p1,127,178.33300400000002,0.01063,+,1.938170692705301,-2.2512317252766234,178.33300400000002,Uncharacterized protein,60818.0,110150.0,60863.0,13544.0,0.0,27032.0,3707900.0,1955800.0,2134700.0,0.0,0.0,0.0,5.827735715951309,-0.01063,SP(Sec/SPI),0.9240010000000001,0.075999,CS pos: 23-24. CIC-AE. Pr: 0.6006
cgd7_2050-RA-p1,128,177.241783,0.01086,+,1.9295926782598802,-2.2485661102557963,177.241783,Activator of Hsp90 ATPase,270030.0,549540.0,463040.0,116130.0,144880.0,206740.0,11677000.0,8285400.0,9877000.0,0.0,114520.0,120920.0,6.423589895535678,-0.01086,OTHER,0.000617,0.999383,
cgd8_4390-RA-p1,129,176.96301499999998,0.01086,-,1.9295926782598802,2.24788250896179,-176.96301499999998,Uncharacterized protein,20741000.0,15768000.0,13984000.0,422030000.0,255070000.0,539650000.0,854950000.0,956750000.0,701390000.0,454500000.0,409550000.0,489490000.0,8.63126387499185,-0.01086,OTHER,0.0009519999999999999,0.9990479999999999,
cgd1_3543-RA-p1,130,174.102459,0.01138,-,1.9108016331948512,2.2408049050782117,-174.102459,Uncharacterized protein,0.0,0.0,0.0,1214800.0,2382200.0,1592000.0,9259300.0,5768900.0,8164600.0,8730500.0,10651000.0,10777000.0,6.688273697673837,-0.01138,OTHER,0.004492,0.995508,
cgd8_420-RA-p1,131,173.394561,0.01145,+,1.9083330424043154,-2.2390354705062006,173.394561,Uncharacterized protein,204890.0,69525.0,39000.0,0.0,0.0,0.0,3621400.0,2757100.0,2809900.0,0.0,0.0,41119.0,5.900500674160526,-0.01145,OTHER,0.00043099999999999996,0.999569,
cgd8_1930-RA-p1,132,173.155017,0.01145,+,1.9083330424043154,-2.2384350793324925,173.155017,CLASP-N/GCN1 domain containg protein,206050.0,290720.0,170430.0,19010.0,24215.0,143850.0,6829700.0,5420500.0,5342700.0,132320.0,129600.0,153840.0,6.196428022159283,-0.01145,OTHER,0.000131,0.999869,
cgd8_3940-RA-p1,133,172.81258200000002,0.01145,+,1.9083330424043154,-2.237575359058653,172.81258200000002,"eIF-2B gamma, eukaryotic translation initiation factor 2B subunit 3",457390.0,443610.0,282620.0,45929.0,95374.0,183120.0,9886400.0,9373500.0,8825500.0,318760.0,187100.0,146580.0,6.401485021798217,-0.01145,OTHER,0.000605,0.999395,
cgd7_753-RA-p1,134,166.529228,0.01201,-,1.8890737577335797,2.221490468743908,-166.529228,Signal recognition particle SRP9/SRP14 subunit,0.0,0.0,0.0,444680.0,243580.0,437370.0,14168000.0,4717800.0,2934200.0,8587900.0,8969600.0,6223800.0,6.590386002388256,-0.01201,OTHER,0.001367,0.998633,
cgd8_1120-RA-p1,135,165.878756,0.01207,+,1.8870600239159199,-2.219790769732966,165.878756,HBS1 eRFS. GTpase. (RNA metabolism translation),123570.0,32170.0,35737.0,0.0,0.0,0.0,2095900.0,2549200.0,2275600.0,22978.0,59125.0,0.0,5.777806090421874,-0.01207,OTHER,0.0006259999999999999,0.999374,
cgd4_2590-RA-p1,136,163.064494,0.01235,+,1.8777841217271733,-2.212359407155846,163.064494,Glycerophosphodiester phosphodiesterase-like protein,319600.0,396740.0,287170.0,91646.0,83914.0,102270.0,5166400.0,6592400.0,6224500.0,0.0,185960.0,106320.0,6.212119213180568,-0.01235,SP(Sec/SPI),0.582955,0.417045,CS pos: 17-18. AKA-SL. Pr: 0.4607
cgd7_2070-RA-p1,137,162.864045,0.01235,+,1.8777841217271733,-2.2118252170180583,162.864045,Uncharacterized Protein,32705000.0,8330100.0,188640.0,1390000.0,9535900.0,63518.0,3418300.0,3029000.0,3528200.0,0.0,0.0,0.0,6.7145299390102595,-0.01235,SP(Sec/SPI),0.783812,0.21618800000000002,CS pos: 26-27. VYG-TK. Pr: 0.6948
cgd3_2620-RA-p1,138,159.45999799999998,0.01275,+,1.8648673486232252,-2.2026517543102733,159.45999799999998,RNA polymerase Rpb1,59528.0,77171.0,35201.0,8933.6,18004.0,28547.0,4337600.0,2814200.0,2688200.0,0.0,0.0,0.0,5.923735414047543,-0.01275,OTHER,0.000644,0.9993559999999999,
cgd6_5360-RA-p1,139,157.885764,0.0136,+,1.8386319977650252,-2.1983429729787294,157.885764,Uncharacterized protein,249350.0,289040.0,220480.0,0.0,0.0,0.0,5773000.0,4047100.0,4719000.0,90583.0,0.0,0.0,6.10801653858827,-0.0136,SP(Sec/SPI),0.991079,0.008921,CS pos: 19-20. VYT-NE. Pr: 0.9492
cgd5_1480-RA-p1,140,157.104641,0.01371,+,1.8353497840657031,-2.196189014644808,157.104641,Uncharacterized Secreted Protein,318660.0,297600.0,331650.0,75480.0,80438.0,164140.0,5519600.0,3474500.0,4498700.0,0.0,0.0,0.0,6.089927708287974,-0.01371,SP(Sec/SPI),0.768119,0.231881,CS pos: 24-25. IFC-NS. Pr: 0.2958
cgd2_3120-RA-p1,141,155.907545,0.0139,+,1.8297382846050427,-2.1928671329731713,155.907545,Uncharacterized protein,39946.0,101460.0,44172.0,11967.0,18593.0,25207.0,2853000.0,1514200.0,2146700.0,0.0,0.0,0.0,5.750459858638114,-0.0139,OTHER,0.0005740000000000001,0.999426,
cgd4_4340-RA-p1,142,155.644875,0.0139,+,1.8297382846050427,-2.192134825012985,155.644875,Diacylglycerol kinase,164410.0,285580.0,228390.0,0.0,0.0,118920.0,4028300.0,2394600.0,2365800.0,0.0,0.0,0.0,5.902456178608144,-0.0139,OTHER,0.007856,0.992144,
cgd8_680-RA-p1,143,154.56135700000002,0.0139,+,1.8297382846050427,-2.189100922056827,154.56135700000002,Uncharacterized protein,981530.0,1124100.0,829900.0,154240.0,168700.0,377920.0,21055000.0,14380000.0,15950000.0,530970.0,533640.0,350290.0,6.672377210390352,-0.0139,OTHER,0.001551,0.998449,
cgd1_320-RA-p1,144,154.089786,0.0139,+,1.8297382846050427,-2.1877738520159307,154.089786,Oxysterol-binding protein,807470.0,397350.0,364040.0,186390.0,107780.0,284640.0,13709000.0,14528000.0,12311000.0,203960.0,302920.0,156770.0,6.557901216537977,-0.0139,OTHER,0.000339,0.999661,
