,id,rank,FDR,sign,log_FDR,log_rank,srank,desc,log_sum,Prediction,SP(Sec/SPI),OTHER,CS Position,TM,SP,PREDICTION,Gene_id,Gene_acc,SignedRank,log10iBAQ,Desc,t_gondii_ortho,p_falciparum,p_falciparum_ortho,n_caninum_ortho
cgd6_3730-RA-p1,78,12.208072,0.5956899999999999,+,0.22432403052678365,1.0866470819730667,12.208072,"Signal peptide, Peptidase S8/S53 domain containing protein",5.972635528242239,SP(Sec/SPI),0.549407,0.450593,CS pos: 32-33. VSS-ID. Pr: 0.4082,1,Y,n10-20c32/33o2251-2268i,cgd6_3730-RA-p1,78,12.208072,5.972635528242239,"Signal peptide, Peptidase S8/S53 domain containing protein",False,False,False,False
cgd6_1990-RA-p1,79,12.208072,0.5956899999999999,+,0.22432403052678365,1.0866470819730667,12.208072,Uncharacterized protein,6.295549874438891,OTHER,0.28029499999999996,0.719705,,1,0,i12-34o,cgd6_1990-RA-p1,79,12.208072,6.295549874438891,Uncharacterized protein,False,False,False,False
cgd5_3243-RA-p1,80,12.208072,0.5956899999999999,+,0.22432403052678365,1.0866470819730667,12.208072,Uncharacterized protein,6.205646375630688,OTHER,0.000604,0.999396,,0,0,o,cgd5_3243-RA-p1,80,12.208072,6.205646375630688,Uncharacterized protein,False,False,False,False
cgd5_4530-RA-p1,81,12.208072,0.5956899999999999,+,0.22432403052678365,1.0866470819730667,12.208072,Uncharacterized protein,6.938433825108068,SP(Sec/SPI),0.891382,0.108618,CS pos: 21-22. SNS-SR. Pr: 0.8024,0,Y,n5-15c21/22o,cgd5_4530-RA-p1,81,12.208072,6.938433825108068,Uncharacterized protein,False,False,False,False
cgd4_3550-RA-p1,82,11.857639,0.5956899999999999,+,0.22432403052678365,1.0739982243278443,11.857639,Secreted Kazal domain-containing protein,7.418913538013382,SP(Sec/SPI),0.8590540000000001,0.14094600000000002,CS pos: 25-26. ACA-EK. Pr: 0.4052,0,Y,n9-21c25/26o,cgd4_3550-RA-p1,82,11.857639,7.418913538013382,Secreted Kazal domain-containing protein,True,False,False,True
cgd7_4310-RA-p1,83,11.559823,0.5956899999999999,+,0.22432403052678365,1.0629511843689567,11.559823,"Cysteine-rich secretory protein, allergen V5/Tpx-1-related",7.031428461537136,SP(Sec/SPI),0.961309,0.038691,CS pos: 20-21. SAS-QD. Pr: 0.6042,0,Y,n7-15c20/21o,cgd7_4310-RA-p1,83,11.559823,7.031428461537136,"Cysteine-rich secretory protein, allergen V5/Tpx-1-related",False,False,False,False
cgd6_1150-RA-p1,84,11.302745,0.5956899999999999,-,0.22432403052678365,-1.0531839296408476,-11.302745,Uncharacterized protein,6.410086591992053,OTHER,0.196958,0.803042,,0,Y,n7-18c22/23o,cgd6_1150-RA-p1,84,-11.302745,6.410086591992053,Uncharacterized protein,False,False,False,False
cgd5_3420-RA-p1,85,11.149744,0.5956899999999999,+,0.22432403052678365,1.047264896024206,11.149744,TSP1/LNR (Lin-12/Notch) repeat containing protein,6.48916370115336,SP(Sec/SPI),0.990667,0.009333,CS pos: 23-24. TEG-VV. Pr: 0.9483,1,Y,n6-18c23/24o3757-3781i,cgd5_3420-RA-p1,85,11.149744,6.48916370115336,TSP1/LNR (Lin-12/Notch) repeat containing protein,True,False,False,True
cgd1_1433-RA-p1,86,10.695393,0.5956899999999999,-,0.22432403052678365,-1.0291967472615058,-10.695393,Uncharacterized protein,5.9086871957648945,SP(Sec/SPI),0.712935,0.287065,CS pos: 24-25. SEG-TQ. Pr: 0.5680,0,Y,n6-17c22/23o,cgd1_1433-RA-p1,86,-10.695393,5.9086871957648945,Uncharacterized protein,False,False,False,False
cgd5_3700-RA-p1,87,10.405187,0.6090800000000001,-,0.214684404386008,-1.0172498896738675,-10.405187,Sec1-like protein,6.739251356859785,OTHER,0.00063,0.9993700000000001,,1,0,i193-214o,cgd5_3700-RA-p1,87,-10.405187,6.739251356859785,Sec1-like protein,True,False,True,True
cgd7_2050-RA-p1,88,10.3736,0.6090800000000001,-,0.214684404386008,-1.0159294978370585,-10.3736,Activator of Hsp90 ATPase,6.757832887421267,OTHER,0.000617,0.999383,,0,0,o,cgd7_2050-RA-p1,88,-10.3736,6.757832887421267,Activator of Hsp90 ATPase,True,False,True,True
cgd7_3250-RA-p1,89,10.257556,0.61,-,0.21402987486799047,-1.011043896628431,-10.257556,Uncharacterized Protein,7.131122449179136,OTHER,0.00032599999999999996,0.999674,,4,0,i41-62o119-139i146-167o179-198i,cgd7_3250-RA-p1,89,-10.257556,7.131122449179136,Uncharacterized Protein,False,False,False,False
cgd1_1710-RA-p1,90,9.881753,0.646,-,0.18916284885951165,-0.9948339942530878,-9.881753,Phosphoglycerate mutase,6.139367282556644,OTHER,0.0006940000000000001,0.9993059999999999,,1,0,i55-73o,cgd1_1710-RA-p1,90,-9.881753,6.139367282556644,Phosphoglycerate mutase,True,False,True,False
cgd4_2120-RA-p1,91,9.847068,0.646,-,0.18916284885951165,-0.9933069369976507,-9.847068,PX domain containing protein,6.894094519694325,OTHER,0.001891,0.998109,,0,0,o,cgd4_2120-RA-p1,91,-9.847068,6.894094519694325,PX domain containing protein,False,False,False,False
cgd2_3210-RA-p1,92,9.585609,0.67098,-,0.17270828645739136,-0.9816197100088192,-9.585609,Uncharacterized protein,6.53832715311064,OTHER,0.24163400000000002,0.758366,,0,Y,n10-18c23/24o,cgd2_3210-RA-p1,92,-9.585609,6.53832715311064,Uncharacterized protein,False,False,False,False
cgd8_420-RA-p1,93,9.584700999999999,0.67098,-,0.17270828645739136,-0.9815785693710452,-9.584700999999999,Uncharacterized protein,6.171242562420948,OTHER,0.00043099999999999996,0.999569,,0,0,o,cgd8_420-RA-p1,93,-9.584700999999999,6.171242562420948,Uncharacterized protein,False,False,False,False
cgd6_5360-RA-p1,94,9.174175,0.71032,-,0.14799603920388563,-0.9625670201658627,-9.174175,Uncharacterized protein,6.424648099750256,SP(Sec/SPI),0.991079,0.008921,CS pos: 19-20. VYT-NE. Pr: 0.9492,0,Y,n3-14c19/20o,cgd6_5360-RA-p1,94,-9.174175,6.424648099750256,Uncharacterized protein,False,False,False,False
cgd8_3600-RA-p1,95,9.128865,0.71063,-,0.14780678418154078,-0.9604167846669881,-9.128865,Uncharacterized protein,6.910882264032251,SP(Sec/SPI),0.8548959999999999,0.14510399999999998,CS pos: 37-38. SEC-SK. Pr: 0.8339,0,Y,n21-32c37/38o,cgd8_3600-RA-p1,95,-9.128865,6.910882264032251,Uncharacterized protein,False,False,False,False
cgd5_3260-RA-p1,96,9.060205999999999,0.7115600000000001,+,0.14723951344846725,0.9571380722514482,9.060205999999999,"Glycosyl transferase, family 8",7.157047718180682,OTHER,0.076395,0.9236049999999999,,1,0,o12-35i,cgd5_3260-RA-p1,96,9.060205999999999,7.157047718180682,"Glycosyl transferase, family 8",False,False,False,False
cgd4_3480-RA-p1,97,8.925236,0.72505,-,0.13909329041820065,-0.9506197084976937,-8.925236,Uncharacterized protein,6.663408486788012,SP(Sec/SPI),0.6420779999999999,0.35792199999999996,CS pos: 26-27. IIG-VF. Pr: 0.2990,1,Y,n7-18c23/24o335-361i,cgd4_3480-RA-p1,97,-8.925236,6.663408486788012,Uncharacterized protein,False,False,False,False
cgd3_3430-RA-p1,98,8.824921,0.73133,+,0.13535248172660871,0.9457108263071534,8.824921,Amine oxidase,8.43710312962994,SP(Sec/SPI),0.9655729999999999,0.034427,CS pos: 21-22. ICS-QI. Pr: 0.3681,0,Y,n7-15c20/21o,cgd3_3430-RA-p1,98,8.824921,8.43710312962994,Amine oxidase,True,False,False,True
cgd1_1550-RA-p1,99,8.809341,0.73133,-,0.13535248172660871,-0.9449434213782016,-8.809341,Uncharacterized protein,6.8010155531497105,OTHER,0.000285,0.9997149999999999,,0,0,o,cgd1_1550-RA-p1,99,-8.809341,6.8010155531497105,Uncharacterized protein,True,False,True,True
cgd7_3830-RA-p1,100,8.468838,0.7684,-,0.11390426756225261,-0.9278238253475146,-8.468838,Uncharacterized protein,6.980550329014555,SP(Sec/SPI),0.957727,0.042273000000000005,CS pos: 21-22. AIA-AN. Pr: 0.7369,1,Y,n3-15c21/22o286-305i,cgd7_3830-RA-p1,100,-8.468838,6.980550329014555,Uncharacterized protein,False,False,False,False
cgd8_4660-RA-p1,101,8.434069000000001,0.7684,+,0.11390426756225261,0.9260371497019265,8.434069000000001,Uncharacterized protein,6.982976614616674,SP(Sec/SPI),0.666261,0.333739,CS pos: 24-25. VHA-LI. Pr: 0.6440,0,Y,n9-19c24/25o,cgd8_4660-RA-p1,101,8.434069000000001,6.982976614616674,Uncharacterized protein,False,False,False,False
cgd8_2660-RA-p1,102,8.21932,0.79147,-,0.10107197568914045,-0.9148358890165028,-8.21932,Uncharacterized protein,6.0642364175697505,OTHER,0.000266,0.999734,,0,0,o,cgd8_2660-RA-p1,102,-8.21932,6.0642364175697505,Uncharacterized protein,False,False,False,False
cgd3_3210-RA-p1,103,8.196232,0.79147,-,0.10107197568914045,-0.9136142429080006,-8.196232,HAD-like/Lipin_domain_containing_protein(PV1H14080_P),6.039805336771502,OTHER,0.01135,0.98865,,0,0,o,cgd3_3210-RA-p1,103,-8.196232,6.039805336771502,HAD-like/Lipin_domain_containing_protein(PV1H14080_P),True,False,False,True
cgd1_1240-RA-p1,104,8.129714,0.79147,-,0.10107197568914045,-0.9100752675612765,-8.129714,Sec14 domain containing protein,6.672873873713667,OTHER,0.000266,0.999734,,0,0,o,cgd1_1240-RA-p1,104,-8.129714,6.672873873713667,Sec14 domain containing protein,False,False,False,False
cgd1_3490-RA-p1,105,8.002583999999999,0.80657,-,0.09287360407609761,-0.9032302414597209,-8.002583999999999,Uncharacterized protein,5.7920728563810355,OTHER,0.001041,0.998959,,1,0,o69-90i,cgd1_3490-RA-p1,105,-8.002583999999999,5.7920728563810355,Uncharacterized protein,False,False,False,False
cgd7_1930-RA-p1,106,7.756087,0.8430200000000001,-,0.07369872067916772,-0.8896426719136321,-7.756087,Creatinase/Aminopeptidase P/Spt16/cdc68p/PH-like domain-containing protein,6.74219842304446,OTHER,0.001245,0.998755,,0,0,o,cgd7_1930-RA-p1,106,-7.756087,6.74219842304446,Creatinase/Aminopeptidase P/Spt16/cdc68p/PH-like domain-containing protein,True,False,True,True
cgd1_2480-RA-p1,107,7.7452179999999995,0.8430200000000001,-,0.07369872067916772,-0.8890336460932423,-7.7452179999999995,Actin family,5.960412106554862,OTHER,0.003604,0.996396,,0,0,o,cgd1_2480-RA-p1,107,-7.7452179999999995,5.960412106554862,Actin family,False,False,False,False
cgd5_1330-RA-p1,108,7.400189,0.89546,+,0.04751753206432751,0.8692428117051508,7.400189,RRM domain containing protein,7.491295400493417,OTHER,0.000701,0.9992989999999999,,0,0,i,cgd5_1330-RA-p1,108,7.400189,7.491295400493417,RRM domain containing protein,False,False,True,False
cgd2_3930-RA-p1,109,7.279611,0.91156,-,0.03978616485509159,-0.8621081725730356,-7.279611,Deoxyhypusine synthase,6.392041500614842,OTHER,0.000822,0.999178,,0,0,o,cgd2_3930-RA-p1,109,-7.279611,6.392041500614842,Deoxyhypusine synthase,True,False,True,True
cgd3_560-RA-p1,110,7.208972999999999,0.9198200000000001,-,0.035872422944638126,-0.8578733989494232,-7.208972999999999,Uncharacterized protein,6.4264038944017985,SP(Sec/SPI),0.5849770000000001,0.415023,CS pos: 31-32. VKA-AD. Pr: 0.4550,0,Y,n8-23c31/32o,cgd3_560-RA-p1,110,-7.208972999999999,6.4264038944017985,Uncharacterized protein,False,False,False,False
cgd3_2190-RA-p1,111,7.172588,0.9198200000000001,-,0.035872422944638126,-0.8556758852805261,-7.172588,UBA-like/Ubiquitin-associated/Aspartic peptidase domain containing protein,6.447116667993276,OTHER,0.002846,0.9971540000000001,,0,0,o,cgd3_2190-RA-p1,111,-7.172588,6.447116667993276,UBA-like/Ubiquitin-associated/Aspartic peptidase domain containing protein,True,False,True,True
cgd7_1970-RA-p1,112,7.137055,0.9198200000000001,-,0.035872422944638126,-0.8535190435559293,-7.137055,NPL4 Nuclear pore localisation protein Npl4 /Ubiquitin-like domain containing protein,6.7207957056259096,OTHER,0.00098,0.99902,,0,0,o,cgd7_1970-RA-p1,112,-7.137055,6.7207957056259096,NPL4 Nuclear pore localisation protein Npl4 /Ubiquitin-like domain containing protein,True,False,True,True
cgd1_320-RA-p1,113,7.032309,0.9308,-,0.03072390451106806,-0.8470979454056691,-7.032309,Oxysterol-binding protein,6.884292926328111,OTHER,0.000339,0.999661,,0,0,i,cgd1_320-RA-p1,113,-7.032309,6.884292926328111,Oxysterol-binding protein,True,False,False,True
cgd6_2840-RA-p1,114,7.0066679999999995,0.9308,-,0.03072390451106806,-0.845511539616603,-7.0066679999999995,Sucrose-phosphatase-like protein /HAD superfamily hydrolase,6.8096169434706,OTHER,0.0006580000000000001,0.999342,,0,0,o,cgd6_2840-RA-p1,114,-7.0066679999999995,6.8096169434706,Sucrose-phosphatase-like protein /HAD superfamily hydrolase,False,False,False,True
cgd3_2330-RA-p1,115,7.004838,0.9308,-,0.03072390451106806,-0.8453980958645321,-7.004838,DEAD/DEAH box helicase with DBP10CT (NUC160) domain,6.0776878448749185,OTHER,0.000956,0.999044,,0,0,o,cgd3_2330-RA-p1,115,-7.004838,6.0776878448749185,DEAD/DEAH box helicase with DBP10CT (NUC160) domain,True,False,True,True
cgd7_830-RA-p1,116,6.963525,0.9308,-,0.03072390451106806,-0.842829139108917,-6.963525,Queuine tRNA-ribosyltransferase catalytic subunit 1,5.501991468981428,OTHER,0.001327,0.9986729999999999,,0,0,o,cgd7_830-RA-p1,116,-6.963525,5.501991468981428,Queuine tRNA-ribosyltransferase catalytic subunit 1,True,False,True,True
cgd3_660-RA-p1,117,6.917298,0.9308,+,0.03072390451106806,0.8399364856639114,6.917298,Uncharacterized protein,7.293058921323302,OTHER,0.004632,0.995368,,0,0,o,cgd3_660-RA-p1,117,6.917298,7.293058921323302,Uncharacterized protein,False,False,False,False
cgd2_2890-RA-p1,118,6.843392999999999,0.9329700000000001,-,0.029713575817146058,-0.8352714812253748,-6.843392999999999,Biotin--acetyl-CoA-carboxylase ligase,7.003749104174922,OTHER,0.000824,0.9991760000000001,,0,0,o,cgd2_2890-RA-p1,118,-6.843392999999999,7.003749104174922,Biotin--acetyl-CoA-carboxylase ligase,False,False,True,False
cgd1_3690-RA-p1,119,6.713669,0.9520200000000001,+,0.02094355793136447,0.826959925679182,6.713669,Aspartyl (Acid) protease,8.232256079078413,SP(Sec/SPI),0.749995,0.25000500000000003,CS pos: 26-27. VEA-RI. Pr: 0.4959,1,Y,n6-17c22/23o764-782i,cgd1_3690-RA-p1,119,6.713669,8.232256079078413,Aspartyl (Acid) protease,True,False,False,True
cgd5_90-RA-p1,120,6.513942,0.991,-,0.0035321097382827633,-0.8138438872973082,-6.513942,Uncharacterized protein,5.736727741287105,OTHER,0.002989,0.9970110000000001,,0,0,o,cgd5_90-RA-p1,120,-6.513942,5.736727741287105,Uncharacterized protein,False,False,False,False
cgd2_3780-RA-p1,121,6.5114790000000005,0.991,+,0.0035321097382827633,0.8136796442649061,6.5114790000000005,Uncharacterized protein,7.132109507424247,SP(Sec/SPI),0.9843780000000001,0.015622,CS pos: 19-20. VLS-QD. Pr: 0.8843,0,Y,n5-14c19/20o,cgd2_3780-RA-p1,121,6.5114790000000005,7.132109507424247,Uncharacterized protein,False,False,False,False
cgd3_80-RA-p1,122,6.476436,0.991,-,0.0035321097382827633,-0.8113360781944109,-6.476436,Adenosylhomocysteinase,7.3624045561359335,OTHER,0.00042300000000000004,0.999577,,0,0,o,cgd3_80-RA-p1,122,-6.476436,7.3624045561359335,Adenosylhomocysteinase,True,False,True,True
cgd2_1160-RA-p1,123,6.3912629999999995,0.9974,-,0.0007389288868995428,-0.8055866891020915,-6.3912629999999995,Eukaryotic translation initiation factor 3 subunit L,7.1388551903029915,OTHER,0.00032,0.9996799999999999,,2,0,i310-331o351-368i,cgd2_1160-RA-p1,123,-6.3912629999999995,7.1388551903029915,Eukaryotic translation initiation factor 3 subunit L,True,False,True,True
cgd7_200-RA-p1,124,6.328391000000001,1.0,-,-0.000390689249910088,-0.8012933042280024,-6.328391000000001,Uncharacterized protein,5.232764509583136,SP(Sec/SPI),0.9698530000000001,0.030147000000000004,CS pos: 22-23. VFS-AH. Pr: 0.7722,0,Y,n5-15c23/24o,cgd7_200-RA-p1,124,-6.328391000000001,5.232764509583136,Uncharacterized protein,False,False,False,True
cgd4_1080-RA-p1,125,6.298826999999999,1.0,-,-0.000390689249910088,-0.7992596804284344,-6.298826999999999,Thioredoxin domain containing protein,5.936874331945981,OTHER,0.347524,0.6524760000000001,,1,0,i12-29o,cgd4_1080-RA-p1,125,-6.298826999999999,5.936874331945981,Thioredoxin domain containing protein,False,False,False,False
cgd8_1640-RA-p1,126,6.204173,1.0,-,-0.000390689249910088,-0.792683899376551,-6.204173,PRA1 family protein,6.3158601843354125,OTHER,0.000277,0.9997229999999999,,2,0,i119-152o172-205i,cgd8_1640-RA-p1,126,-6.204173,6.3158601843354125,PRA1 family protein,False,False,False,False
cgd5_3230-RA-p1,127,6.183066,1.0,-,-0.000390689249910088,-0.791203882320131,-6.183066,Manganese/iron superoxide dismutase,7.812564556093319,OTHER,0.00056,0.99944,,0,0,o,cgd5_3230-RA-p1,127,-6.183066,7.812564556093319,Manganese/iron superoxide dismutase,True,False,True,True
cgd4_4340-RA-p1,128,6.1557830000000004,1.0,-,-0.000390689249910088,-0.789283301938578,-6.1557830000000004,Diacylglycerol kinase,6.233969514572711,OTHER,0.007856,0.992144,,0,0,o,cgd4_4340-RA-p1,128,-6.1557830000000004,6.233969514572711,Diacylglycerol kinase,True,False,True,True
cgd2_590-RA-p1,129,6.120414,1.0,+,-0.000390689249910088,0.7867807998962772,6.120414,Nucleotide-sugar transporter,5.951001142293435,OTHER,0.000437,0.9995629999999999,,9,0,o27-48i60-84o135-156i163-181o201-222i234-253o273-294i301-319o325-343i,cgd2_590-RA-p1,129,6.120414,5.951001142293435,Nucleotide-sugar transporter,True,False,True,True
cgd3_650-RA-p1,130,6.0814639999999995,1.0,-,-0.000390689249910088,-0.7840081402243733,-6.0814639999999995,Uncharacterized protein,6.295065227451562,SP(Sec/SPI),0.989186,0.010814,CS pos: 22-23. IFA-QN. Pr: 0.8885,0,Y,n3-14c22/23o,cgd3_650-RA-p1,130,-6.0814639999999995,6.295065227451562,Uncharacterized protein,False,False,False,False
cgd5_1310-RA-p1,131,5.974956,1.0,-,-0.000390689249910088,-0.7763347114565663,-5.974956,CS domain containing protein,6.649836587886603,SP(Sec/SPI),0.978301,0.021699,CS pos: 20-21. TFC-EQ. Pr: 0.8661,0,Y,n5-15c20/21o,cgd5_1310-RA-p1,131,-5.974956,6.649836587886603,CS domain containing protein,True,False,True,False
cgd8_3320-RA-p1,132,5.826953,1.0,-,-0.000390689249910088,-0.7654415151001088,-5.826953,Phenylalanyl-tRNA synthetase beta chain,6.977563572577153,OTHER,0.0014529999999999999,0.998547,,0,0,o,cgd8_3320-RA-p1,132,-5.826953,6.977563572577153,Phenylalanyl-tRNA synthetase beta chain,True,False,True,True
cgd5_830-RA-p1,133,5.815087,1.0,+,-0.000390689249910088,0.7645562166289182,5.815087,Signal Peptide Uncharacterized transmembrane Protein,5.564537453020694,OTHER,0.15532100000000001,0.8446790000000001,,1,Y,n14-26c31/32o860-879i,cgd5_830-RA-p1,133,5.815087,5.564537453020694,Signal Peptide Uncharacterized transmembrane Protein,True,False,True,False
cgd3_2030-RA-p1,134,5.803026,1.0,-,-0.000390689249910088,-0.7636545163910398,-5.803026,Choline/ethanolamine kinase,7.007417167459111,OTHER,0.0009789999999999998,0.9990209999999999,,0,0,o,cgd3_2030-RA-p1,134,-5.803026,7.007417167459111,Choline/ethanolamine kinase,True,False,True,True
cgd7_2090-RA-p1,135,5.799125,1.0,-,-0.000390689249910088,-0.7633624700562269,-5.799125,RuvB-like helicase,6.8340959742078295,OTHER,0.002073,0.997927,,0,0,o,cgd7_2090-RA-p1,135,-5.799125,6.8340959742078295,RuvB-like helicase,True,False,True,True
cgd3_1810-RA-p1,136,5.737622,1.0,-,-0.000390689249910088,-0.7587319331184741,-5.737622,Casein kinase I,6.477594859923372,OTHER,0.001454,0.9985459999999999,,0,0,o,cgd3_1810-RA-p1,136,-5.737622,6.477594859923372,Casein kinase I,True,False,True,True
cgd7_400-RA-p1,137,5.734593,1.0,+,-0.000390689249910088,0.7585026002448743,5.734593,Uncharacterized protein,8.87723602535516,SP(Sec/SPI),0.9253959999999999,0.07460399999999999,CS pos: 20-21. VRG-AP. Pr: 0.7550,0,Y,n7-16c20/21o,cgd7_400-RA-p1,137,5.734593,8.87723602535516,Uncharacterized protein,True,False,False,False
cgd2_3080-RA-p1,138,5.687011,1.0,+,-0.000390689249910088,0.7548840682793666,5.687011,CpTSP10 protein/Kringle domain containing protein,6.181157794833518,SP(Sec/SPI),0.903761,0.096239,CS pos: 27-28. VFC-QE. Pr: 0.8145,1,Y,n11-22c27/28o364-385i,cgd2_3080-RA-p1,138,5.687011,6.181157794833518,CpTSP10 protein/Kringle domain containing protein,False,False,False,False
cgd3_980-RA-p1,139,5.645217,1.0,+,-0.000390689249910088,0.7516806406969899,5.645217,Peptidase S54 rhomboid domain containing protein,6.8568805750135065,OTHER,0.000202,0.999798,,7,0,i49-71o94-116i128-151o157-180i189-208o214-233i245-266o,cgd3_980-RA-p1,139,5.645217,6.8568805750135065,Peptidase S54 rhomboid domain containing protein,True,False,True,True
cgd3_3710-RA-p1,140,5.635225,1.0,-,-0.000390689249910088,-0.75091126098685,-5.635225,Uncharacterized protein,6.158476077417389,OTHER,0.002386,0.9976139999999999,,0,0,o,cgd3_3710-RA-p1,140,-5.635225,6.158476077417389,Uncharacterized protein,False,False,False,False
cgd8_2670-RA-p1,141,5.595619,1.0,+,-0.000390689249910088,0.747848136157408,5.595619,Glucose-methanol-choline oxidoreductase,6.3214068181510985,SP(Sec/SPI),0.86295,0.13705,CS pos: 24-25. VKC-RL. Pr: 0.5236,0,Y,n5-16c24/25o,cgd8_2670-RA-p1,141,5.595619,6.3214068181510985,Glucose-methanol-choline oxidoreductase,False,False,False,False
cgd3_2320-RA-p1,142,5.5854669999999995,1.0,+,-0.000390689249910088,0.7470594902616772,5.5854669999999995,cGMP phosphodiesterase A4,6.936548725903122,OTHER,0.000491,0.999509,,6,0,i91-111o123-146i153-171o191-209i216-238o244-261i,cgd3_2320-RA-p1,142,5.5854669999999995,6.936548725903122,cGMP phosphodiesterase A4,False,False,False,True
